2525473	Кальяри	Ка́льяри — город в Италии, расположенный на острове Сардиния. Административный центр области Сардиния и одноимённой территориальной единицы, приравненной к провинции.
2527089	Тизнит	Тизнит — город в Марокко, расположен на расстоянии 690 километров от Рабата.
2528910	Тетуан	Тетуа́н — город на севере Марокко в берберском племенном регионе Риф. В 1912—1956 гг. Тетуан — столица протектората Испанское Марокко.
2529317	Таза	Та́за ‎ — город на северо-востоке Марокко, административный центр одноимённой провинции и области Таза-Эль-Хосейма-Таунат в 100 километрах к востоку от Феса.
2529649	Тарудант	Таруда́нт — город в Марокко, расположен в долине реки Сус, на юге страны.
2530241	Тан-Тан	Тан-Тан — небольшой город в Марокко, в провинции Тан-Тан, которая входит в состав региона Гулимим-Эс-Смара. Со всех сторон окружён пустыней.
2530335	Танжер	Танже́р — крупный портовый город на севере Марокко, у побережья Гибралтарского пролива.
2537406	Сеттат	Сеттат — марокканский город, расположенный между столицей страны Рабатом и городом Марракеш. Сеттат находится в сердце страны, к югу от Касабланки.
2537763	Сале	Сале́ — четвёртый[уточнить] по величине город Марокко. Вместе с Рабатом образует столичную агломерацию с населением около 2,5 млн человек.
2538475	Рабат	Раба́т — столица Марокко, её культурный и индустриальный центр. Непосредственно к Рабату примыкает город Сале, отделённый от него рекой Бу-Регрег и составляющий вместе с ним столичную агломерацию.
2540483	Уджда	У́джда — город на северо-востоке Марокко. Административный центр Восточной области Марокко.
2540850	Варзазат	Варзаза́т — город в Марокко в области Сус-Масса-Драа, административный центр одноимённой провинции. Население около 38 тыс. человек.
2542051	Мохаммедия	Мохаммеди́я — портовый город и префектура в Марокко, расположенная в 25 км к северо-востоку от Касабланки по пути на Рабат.
2542715	Мекнес	Мекне́с — один из четырёх имперских городов Марокко, памятник Всемирного наследия.
2542997	Марракеш	Марра́кеш, Марраке́ш — один из четырёх имперских городов Марокко. Ныне административный центр области Марракеш — Сафи, в составе которой образует одноимённую префектуру.
2544333	Хенифра	Хенифра — город в Марокко, расположен в области Мекнес-Тафилалет.
2544571	Кенитра	Кени́тра — город на северо-западе Марокко, порт на реке Себу, в 12 километрах от побережья Атлантического океана и в 40 км к северу от столицы Рабата. Административный центр области Гарб-Шрарда-Бени-Хсен.
2546917	Ифран	Ифра́н — город в Среднем Атласе Марокко, административный центр провинции Ифран области Фес — Мекнес. Является горнолыжным курортом и университетским городком.
2548526	Гулимин	Гулимин — марокканский город, расположенный на юге Марокко, часто называемый вратами пустыни. Население города составляет 117 998 человек.
2548885	Фес	Фес — старейший из четырёх имперских городов Марокко и крупнейший на севере Африки центр исламской культуры и образования. Административный центр области Фес — Мекнес, в составе которой образует префектуру Фес.
2550078	Эль-Джадида	Эль-Джадида — портовый город на атлантическом побережье Марокко, столица одноимённой провинции страны. Старая португальская крепость — памятник Всемирного наследия ЮНЕСКО.
255274	Пирей	Пире́й — четвёртый по величине город в Греции, на северо-восточном побережье залива Сароникос Эгейского моря. Узел железных дорог Пирей — Салоники — Афины — Салоники, Пирей — Патры и Пирей — Афины — Коринф — Патры.
2553604	Касабланка	Касабла́нка — крупнейший город в Марокко. Крупный порт на берегу Атлантического океана, в 70 км к югу от столицы Рабат.
2555467	Беркан	Беркан — марокканский город, расположенный в Трифе, находится на северо-востоке Марокко. На севере граничит со Средиземным морем, с Кисс-Уэд и с вилайетом Уджда на востоке, с вилайетом Надор — на западе и с вилайетом Таурирт — на юге.
2555745	Бени-Меллаль	Бе́ни-Мелла́ль — марокканский город, расположенный 160 км южнее Касабланки. Это столица области Тадла-Азилал, с населением 928 000 человек.
2561668	Агадир	Агади́р — город на юго-западе Марокко, исторический центр региона Сус.
258576	Лариса (город)	Ла́риса — один из самых старых городов в Греции. Является административным центром одноимённой общины (димоса), одноимённой периферийной единицы и периферии Фессалии.
2615876	Оденсе	О́денсе — третий по величине город Дании, главный город острова Фюн.
261745	Ираклион	Ира́клион, Гера́клион — город в Греции, на острове Крит. Административный центр периферии Крит и общины (дима) Ираклион.
2618425	Копенгаген	Копенга́ген — столица и крупнейший город Датского королевства (Дании). Располагается на островах Зеландия, Слотсхольмен и Амагер.
2622447	Эсбьерг	Э́сбьерг — город в Дании, важный порт и транспортный узел на западном побережье полуострова Ютландия. Административный центр коммуны Эсбьерг.
2624652	Орхус	О́рхус — второй по величине город Дании. Расположен на востоке полуострова Ютландия, на берегу пролива Каттегат, в Орхусском заливе, примерно в 187 км к северо-западу от Копенгагена.
2624886	Ольборг	О́льборг — портовый город в Дании, в центре Северной Ютландии. Население 118 871 человек (2021).
2633352	Йорк	Йорк — один из важнейших городов Англии, главный город и унитарная административная единица со статусом «сити» в юго-восточной части церемониального графства Норт-Йоркшир, при впадении реки Фос в реку Уз. В городе расположена резиденция архиепископа провинции Йорк.
2633485	Рексем	Ре́ксем — крупнейший город на севере Уэльса. Является административным центром графства Рексем.
2633521	Уэртинг	Уэ́ртинг — крупный приморский город со статусом боро в Западном Суссексе, в историческом графстве Суссекс.
2633866	Уимблдон	Уимблдо́н, ист. Wymbeldon (XIII в.), Wimbleton (XIV в.), Wymelton (XVI в.) — юго-западный район (дистрикт) Лондона. Входит в состав административного района (боро) Мертон и расположен в 11,3 км от Чаринг-Кроссa.
2633948	Уиган	Уи́ган — город в Великобритании, в метропольном графстве Большой Манчестер, на реке Дуглас и канале Лидс — Ливерпуль в 24 км на юг от Престона, в 26,5 км на запад-северо-запад от Манчестера и в 28 км на восток-северо-восток от Ливерпуля.
2634491	Уэст-Бромидж	Уэст-Бромидж — город в английском графстве Уэст-Мидлендс, входит в состав района Сандуэлл.
2634677	Уотфорд	Уо́тфорд — город и район со статусом боро в графстве Хартфордшир, Англия.
2634739	Уоррингтон	Уоррингтон — город и унитарная единица на севере церемониального графства Чешир. Население города Уоррингтон — 208800 человек.
2634838	Уолтемстоу	Уолтемстоу — район в лондонском боро Уолтем-Форест, расположенный 10,3 км к северо-востоку от Чаринг-Кросса. На севере Уолтемстоу граничит с Чингфордом, на юге — с Лейтоном и Лейтонстоуном, на востоке — с южной частью леса Эппинг, на западе — с Тоттенемом и долиной реки Ли.
2634853	Уолсолл	Уолсолл — город в Великобритании, расположенный к северо-востоку от Бирмингема и к востоку от Вулверхэмптона. Исторически Уолсолл был частью церемониального графства Стаффордшир.
2636389	Суиндон	Суи́ндон — город в английском церемониальном графстве Уилтшир на юго-западе Англии, административный центр унитарной единицы Суиндон.
2636432	Суонси	Суо́нси — прибрежный город и графство в Уэльсе.
2636486	Саттон-Колдфилд	Саттон-Колдфилд, официально Королевский город Саттон-Колдфилд, англ. The Royal Town of Sutton Coldfield, — город и община, с 1972 года часть метрополитенского ареала Бирмингема.
2636531	Сандерленд	Са́ндерленд — город в английском графстве Тайн-энд-Уир, центр административного района Сити-оф-Сандерленд. Население — 174 286 человек (2011).
2636841	Сток-он-Трент	Сток-он-Трент — город и унитарная единица со статусом сити в Англии, в церемониальном графстве Стаффордшир.
2636882	Стокпорт	Стокпорт — крупный город в английском графстве Большой Манчестер. Расположен в 9,8 км южнее Манчестера.
2637142	Стаффорд	Стаффорд — город в Великобритании, административный центр графства Стаффордшир. Входит в состав автономного района Стаффорд, который включает в себя ещё и сельские поселения, а также коммуну Стоун.
2637343	Саутпорт	Саутпорт — город в графстве Мерсисайд Великобритании, один из двух административных центров метрополитенского района (боро) Сефтон.
2637433	Саутенд-он-Си	Сауте́нд-он-Си́ — город и унитарная единица на юге церемониального графства Эссекс. Население 159,3 тыс. человек (2006).
2637487	Саутгемптон	Саутге́мптон — город и унитарная единица в церемониальном графстве Хэмпшир Англии, на южном побережье Великобритании. Расположен у слияния рек Итчен и Тест, на берегу пролива Те-Солент.
2637546	Солихалл	Со́лихалл — город в графстве Уэст-Мидлендс Великобритании, административный центр района Солихалл.
2637627	Слау	Сла́у — город (town) и унитарная единица на востоке церемониального графства Беркшир, в Англии.
2637891	Шрусбери	Шру́сбери — город в Англии, главный город графства Шропшир, на судоходной реке Северн. Второй по величине город церемониального графства Шропшир.
2638077	Шеффилд	Ше́ффилд — город в Англии, в графстве Саут-Йоркшир. Исторически является частью Восточного райдинга Йоркшира.
2638671	Солфорд	Со́лфорд — город в Великобритании, расположенный на северо-западе Англии в составе графства Большой Манчестер. Лежит в излучине реки Эруэлл, которая является восточной границей Солфорда, отделяя его от самого Манчестера.
2638785	Сент-Хеленс	Сент-Хе́ленс — активный стратовулкан, расположенный в округе Скамания штата Вашингтон, США, в 154 километрах к югу от Сиэтла и в 85 километрах к северу от города Портленд (Орегон). Назван в честь британского дипломата лорда Сент-Хеленса, друга исследователя Джорджа Ванкувера, который проводил топографические работы в э…
2638867	Сент-Олбанс (Англия)	Сент-О́лбанс — город в южной части английского графства Хартфордшир, примерно в 30 км севернее Лондона на реке Вер. Население 129 тыс. жителей.
2638978	Рагби	Ра́гби — город в графстве Уорикшир Англии, административный центр района (боро) Рагби.
2639093	Ротерем	Ро́терем — город в графстве Саут-Йоркшир (Англия), административный центр района Ротерем.
2639272	Рочдейл	Ро́чдейл — город в Великобритании, в графстве Большой Манчестер. Административный центр одноименного метрополитенского района (боро).
2639557	Реддитч	Реддитч — город в Великобритании, на северо-востоке графства Вустершир, Англия, к югу от границы Уэст-Мидлендс, примерно в 15 милях от Бирмингема. Население района — 79 216 человек.
2639577	Рединг	Ре́динг — город в Англии, выделен в унитарную единицу в центральной части церемониального графства Беркшир. Город стоит на реке Кеннет, притоке Темзы.
2639835	Патни	Патни — престижный жилой и исторический район на берегу реки Темзы в юго-западном Лондоне, в боро Уондсуэрт. Он расположен примерно в 8 км.
2639912	Престон	Пре́стон — территория на северном берегу реки Риббл в графстве Ланкашир (Великобритания), которая сама по себе не имеет юридического статуса города, но рассматривается как город, так как на этой территории расположен Сити-оф-Престон, административный центр графства Ланкашир.
2639996	Портсмут	По́ртсмут — город и унитарная единица в британском церемониальном графстве Гэмпшир на берегу пролива Те-Солент, отделяющего Англию от острова Уайт. Основная часть городского населения сосредоточена на острове Портси.
2640194	Плимут (Англия)	Пли́мут — город в Англии, выделенный в унитарную единицу со статусом «сити», на юго-западе церемониального графства Девон. В нем расположены военные судоверфи и крупнейшая в Западной Европе военно-морская база.
2640677	Пейсли	Пе́йсли или Пейзли — город в Шотландии, административный центр области Ренфрушир.
2640729	Оксфорд	О́ксфорд — город в Великобритании, столица графства Оксфордшир. Оксфорд известен благодаря старейшему в англоязычных странах и одному из старейших в Европе высших учебных заведений — Оксфордскому университету.
2641022	Олдем	О́лдем — крупный город в графстве Большой Манчестер (Англия), административный центр метрополитенского района (боро) Олдем.
2641170	Ноттингем	Но́ттингем — город и унитарная единица в Великобритании, столица церемониального графства Ноттингемшир (Англия). Расположен на реке Трент. Население — 328 513 человек (2022).
2641181	Норидж	Но́ридж, Но́рвич — город (сити) на реке Уэнсум в Восточной Англии, расположенный приблизительно в 165 км к северо-востоку от Лондона. Является региональным административным центром Восточной Англии и главным городом графства Норфолк.
2641430	Нортгемптон	Нортге́мптон — город в Великобритании, административный центр английского графства Нортгемптоншир. Население — 225 146 человек (2018).
2641598	Ньюпорт	Нью́порт — третий по величине город Уэльса после Кардиффа и Суонси.
2642465	Милтон-Кинс	Милтон-Кинс — город на юго-востоке Великобритании в графстве Бакингемшир, находящийся в 72 км на северо-запад от Лондона. Административный центр унитарной единицы Милтон-Кинс.
2642607	Мидлсбро	Ми́длсбро — город, расположенный на южном берегу реки Тиса в графстве Северный Йоркшир, на северо-востоке Англии, крупный промышленный центр. Местной унитарной властью является Мидлсброский Городской совет.
2643123	Манчестер	Ма́нчестер — город и метрополитенский район в Северо-Западной Англии, графство Большой Манчестер. Более чем полумиллионный город имеет крупнейшую в регионе 2,8-миллионную агломерацию Большой Манчестер.
2643179	Мейдстон	Мейдстон — город в Великобритании, административный, промышленный и торговый центр графства Кент и одноимённого района. Население — 113 тыс. человек.
2643186	Мейденхед	Мейденхе́д — город в Великобритании.
2643339	Лутон	Лу́тон — город в Англии, выделенный в унитарную единицу, в южной части церемониального графства Бедфордшир.
2643490	Лоустофт	Ло́устофт — город в английском графстве Суффолк, административный центр района Уэвени, укрепленный морской порт на Северном море.
2643567	Лафборо	Ла́фборо — город в графстве Лестершир (Англия), административный центр района Чарнвуд. В 2004 году его население составляло 57 600 человек.
264371	Афины	Афи́ны — столица Греции. Располагается в исторической области Аттика и является экономическим, культурным и административным центром страны. Город назван в честь богини войны и мудрости Афины, которая была покровителем древнего полиса.
2643736	Лондондерри	Лондонде́рри, также Де́рри — город в северо-западной части Ольстера, административный центр одноимённого графства, крупный экономический центр и морской порт. Второй по населению город в Северной Ирландии после Белфаста и 5-й по населению на всём острове Ирландия.
2643743	Лондон	Ло́ндон — столица и крупнейший город Англии и Великобритании. Административно образует регион Англии Большой Лондон, разделённый на 33 самоуправляемых территории.
2644210	Ливерпуль	Ливерпу́ль, Ли́верпуль, также Ли́верпул — город в Великобритании в графстве Мерсисайд, порт на северо-западном побережье Англии, в устье реки Мерси.
2644411	Лисберн	Ли́сберн или Ли́збёрн — — город (city) в Северной Ирландии, расположен к юго-западу от Белфаста. Получил статус города наряду с городом Ньюри в 2002 году в честь Золотого юбилея пребывания королевы Елизаветы II на троне.
2644668	Лестер	Ле́стер — город и унитарная единица со статусом сити Сити-оф-Лестер в Великобритании, административный центр графства Лестершир. Расположен в регионе Восточный Мидленд.
2644688	Лидс	Лидс — город в Йоркшире, на реке Эр; третий по величине город Великобритании; 757,7 тыс. жителей, проживающих внутри городской черты, общее количество жителей в конурбации Уэст-Йоркшира составляет более двух миллионов человек.
2645425	Кингстон-апон-Халл	Ки́нгстон-апо́н-Халл или просто Халл — город и унитарная единица в Англии, в церемониальном графстве Ист-Райдинг-оф-Йоркшир.
2646003	Ислингтон	И́слингтон — район Большого Лондона. Является центральным районом в лондонском боро Ислингтон.
2646277	Илфорд	И́лфорд — пригородный район Лондона, административный центр округа Редбридж, расположенный в 9 милях к северо-востоку от Чаринг-кросса и играющий ключевую роль в разработанном в 2004 году плане развития Большого Лондона.
2646458	Хаддерсфилд	Ха́ддерсфилд — город в округе Керклис на западе графства Уэст-Йоркшир в Англии, неподалёку от слияния рек Кольн и Холм, в 310 километрах от Лондона и в 16,6 километра от Брадфорда, ближайшего крупного населённого пункта.
2646504	Хов	Хов или Хо́ув — город в Великобритании, в графстве Восточный Суссекс. Приморский курорт к западу от Брайтона, на берегу пролива Ла-Манш.
2646914	Хай-Уиком	Хай-Уиком — город на юго-востоке Англии, в графстве Бакингемшир, на расстоянии 47 км западнее Лондона. Является административным центром района Уиком.
2647138	Хемел-Хемпстед	Хемел-Хемпстед — город в графстве Хартфордшир, Англия. Часть агломерации Большого Лондона.
2647356	Гастингс	Гастингс, Хейстингс — город в графстве Восточный Суссекс Великобритании, образует одноимённый административный район (боро).
2647428	Харрогит	Харрогит, устар. Харрогейт, Харрогет — курортный город в Северном Йоркшире, Англия. Исторически город является туристическим центром, среди его достопримечательностей свои лечебные спа-воды и RHS Harlow Carr gardens.
2647461	Харлоу	Харлоу — город и одноимённый административный район в западной части графства Эссекс, на границе с графством Хартфордшир. Население — 77,5 тыс. человек (2004).
2647793	Гилфорд	Ги́лфорд — город в Юго-Восточной Англии, административный центр графства Суррей и одноимённого административного района (боро).
2648272	Госпорт	Го́спорт — город и порт в графстве Гэмпшир Великобритании, образует административный район (боро).
2648579	Глазго	Гла́зго — крупнейший город Шотландии и четвёртый по численности населения в Великобритании. Является административным центром округа Глазго-Сити.
2648773	Гейтсхед	Ге́йтсхед — город в графстве Тайн-энд-Уир на северо-востоке Англии, на южном берегу реки Тайн, является также главным городом метрополитенского района Гейтсхед. Находится напротив города Ньюкасл-апон-Тайн, с которым Гейтсхед связывают десять мостов, в том числе Мост Миллениум (Гейтсхед).
2648997	Фулем	Фу́лем — район Лондона, расположенный вдоль северного берега Темзы между Челси и Хаммерсмитом. Вместе с последним образует городской район Хаммерсмит и Фулем.
2649258	Фолкстон	Фолкстон — город и порт в Великобритании, в английском графстве Кент. Административный центр района Фолкстон-энд-Хайт.
2649808	Эксетер	Э́ксетер — главный город графства Девоншир в Юго-Западной Англии. Расположен на судоходной реке Экс, в 15 км выше её впадения в Ла-Манш.
2650225	Эдинбург	Эдинбу́рг — столица Шотландии и второй по величине её город.
2650497	Истборн	И́стборн — город в Англии в графстве Восточный Суссекс на побережье Ла-Манша, образует административный район (боро).
2650752	Данди	Данди́ — четвёртый по величине город в Шотландии. Административный центр округа Данди-Сити.
2650839	Дадли (Англия)	Да́дли — большой город в Англии, в графстве Уэст-Мидлендс, расположен в 6 милях к югу от города Вулверхэмптон и 8 милях к северо-западу от города Бирмингем, а также административный и финансовый центр Столичного округа Дадли.
2651123	Донкастер	До́нкастер — город в графстве Саут-Йоркшир северной Англии, административный центр района Донкастер. Население — 67 977 жителей.
2651347	Дерби (Англия)	Де́рби — город в Англии, выделенный в унитарную единицу со статусом «сити» в южной части церемониального графства Дербишир.
2651513	Дарлингтон	Да́рлингтон — город в Великобритании к юго-западу от города Мидлсбро.
2652221	Ковентри	Ко́вентри — город на востоке английского графства Уэст-Мидлендс, образует особый район со статусом сити Сити-оф-Ковентри.
2652381	Корби	Ко́рби — промышленный город и административный район в английском графстве Нортгемптоншир.
2652618	Колчестер	Ко́лчестер — город и одноимённый район в английском графстве Эссекс, на реке Колн, на вершине возвышенности, на которой и теперь ещё сохранились стены римского города Камулодунума и остатки старинных зданий. Считается древнейшим городом на Британских островах.
2653228	Честер	Че́стер — город со статусом сити в Англии, центр унитарной единицы Западный Чешир и Честер, в западной части церемониального графства Чешир, в 25 км к юго-юго-востоку от Ливерпуля; узловая станция многих железных дорог, недалеко от устья реки Ди у границы с Уэльсом. Окружён тремя километрами средневековых каменных стен…
2653261	Челтнем	Че́лтнем — крупный курорт и боро в графстве Глостершир, Англия, недалеко от Глостера и Сайренсестера. Население — 118 836 чел. (2021).
2653266	Челмсфорд	Че́лмсфорд — город в Англии, административный центр церемониального неметропольного графства Эссекс и одноимённого района со статусом сити.
2653305	Чатем (Англия)	Чатем — крупный город в Великобритании в графстве Кент, выросший вокруг важной верфи на реке Медуэй в 1568 году. Вместе с Джиллингемом и Рочестером, Чатем является частью агломерации Медуэй.
2653822	Кардифф	Карди́фф — крупнейший город и столица Уэльса. Является унитарной административной единицей со статусом сити, который был получен в 1905 году благодаря бурному росту промышленности в регионе и использованию Кардиффа в качестве главного порта для транспортировки угля из Уэльса.
2653941	Кембридж	Ке́мбридж — город в Великобритании, административный центр Восточной Англии и графства Кембриджшир, выделенный в отдельный район со статусом «сити» в южной части неметропольного графства Кембриджшир, один из старейших университетских центров Европы. В городе находится один из лучших университетов мира, с которым связан…
2654200	Бертон-апон-Трент	Бе́ртон-апон-Трент — город в Великобритании в центральной Англии, на крайнем востоке графства Стаффордшир, на реке Трент. Административный центр округа Ист-Стаффордшир.
2654264	Бернли	Бернли — город в графстве Ланкашир (Англия), административный центр района Бернли.
2654675	Бристоль	Бристо́ль или Бри́столь — город в Англии, унитарная единица со статусом «сити» и церемониальное графство. Крупный порт в Юго-Западной Англии в Великобритании, расположенный на реке Эйвон, недалеко от её впадения в Бристольский залив Атлантического океана.
2654710	Брайтон	Бра́йтон — город на южном побережье Англии в графстве Восточный Суссекс, на берегу пролива Ла-Манш. Удалён на 50 миль по железной дороге от Лондона.
2654993	Брадфорд	Бра́дфорд — город в Англии, в графстве Уэст-Йоркшир. Расположен в 14 километрах к западу от Лидса, и в 26 километрах к северо-западу от Уэйкфилд.
2655095	Борнмут	Бо́рнмут — город в графстве Дорсет, популярный среди англичан курорт на берегу Ла-Манша, на западе соседствующий с Пулом. Название переводится как «устье Борна».
2655459	Блэкпул	Блэ́кпул — город и унитарная единица на территории церемониального графства Ланкашира в регионе Северо-Западной Англии, на побережье Ирландского моря. Население — около 240 тыс. человек.
2655524	Блэкберн	Блэ́кберн — город в графстве Ланкашир в Северо-Западной Англии, административный центр унитарной единицы Блэкберн-уит-Даруэн.
2655603	Бирмингем	Би́рмингем — второй по населению город Великобритании, центр Средней Англии, выделенный в отдельный район со статусом «сити», в центре церемониального и метрополитенского графства Уэст-Мидлендс.
2655613	Беркенхед	Бе́ркенхед Биркенхед — город в графстве Мерсисайд Великобритании, входит в состав метрополитенского района (боро) Уиррел.
2655984	Белфаст	Бе́лфаст — город в Соединённом Королевстве, столица Северной Ирландии. Расположен на Ирландском море у устья реки Лаган.
2656046	Бедфорд	Бе́дфорд — город в Великобритании. Расположен на реке Грейт-Уз в Англии.
2656194	Базилдон	Ба́зилдон — город в графстве Эссекс, Англия. Центр одноименного района неметропольного графства.
2656719	Эйлсбери	Эйлсбери — город в Англии, главный город графства Бакингемшир и района Эйлсбери-Вейл.
2657832	Абердин	Аберди́н — главный морской и рыболовецкий порт Шотландии и её третий по величине город. Административный и культурный центр округа Абердин-Сити.
2657896	Цюрих	Цю́рих — город на севере Швейцарии. Столица немецкоязычного кантона Цюрих и административный центр одноимённого округа.
2657970	Винтертур	Ви́нтерту́р — город в северной части Швейцарии, окружной центр, находится в кантоне Цюрих. Входит в состав округа Винтертур.
2658822	Санкт-Галлен	Санкт-Га́ллен — город в восточной части Швейцарии, столица кантона Санкт-Галлен. Город расположен недалеко от Боденского озера на высоте примерно 700 метров над уровнем моря и является одним из самых высокогорных городов Швейцарии.
2659811	Люцерн	Люце́рн — город в Швейцарии, в центре Швейцарского плато, столица одноимённого немецкоязычного кантона Люцерн. Город находится на берегу озера Люцерн, у подножия горы Пилатус.
2659994	Лозанна	Лоза́нна — город на юго-западе Швейцарии, в её франкоязычной части, столица кантона Во и административный центр округа Лозанна.
266045	Захла	За́хла — административный центр мухафазы Бекаа в Ливане. Население около 100 000 жителей (2006)., это третий по величине город в Ливане после Бейрута и Триполи.
2660646	Женева	Жене́ва — город на юго-западе Швейцарии. Столица одноимённого франкоязычного кантона и административный центр одноимённой коммуны.
2661552	Берн	Берн — город федерального значения, де-факто столица Швейцарии и её второго по численности населения кантона Берн. Административный центр округа Берн-Миттельланд, официально именуемый «федеральным городом».
2661604	Базель	Ба́зель — город на северо-западе Швейцарии. Столица немецкоязычного полукантона Базель-Штадт и административный центр одноимённой коммуны.
2663536	Векшё	Ве́кшё — город на юге Швеции, расположенный в исторической провинции Смоланд. Административный центр лена Крунуберг.
